Core,Age,Oxygen,delW,sea_level,age_ka,sea_level_smooth
1218 Palike,32314,1.42,-0.06,3.84,,
1218 Palike,32319,1.26,-0.22,13.73,,
1218 Palike,32324,1.84,0.36,-21.91,,
1218 Palike,32328,1.44,-0.04,2.75,,
1218 Palike,32331,1.6,0.11,-7.06,,
1218 Palike,32335,1.59,0.1,-6.41,,
1218 Palike,32339,1.61,0.12,-7.6,,
1218 Palike,32343,1.43,-0.06,3.52,,
1218 Palike,32346,1.57,0.08,-5.06,,
1218 Palike,32350,1.63,0.14,-8.71,,
1218 Palike,32354,1.88,0.39,-24.06,,
1218 Palike,32357,1.7,0.21,-12.95,,
1218 Palike,32360,1.73,0.24,-14.76,,
1218 Palike,32364,1.65,0.16,-9.8,,
1218 Palike,32367,1.6,0.11,-6.69,,
1218 Palike,32371,1.7,0.21,-12.8,,
1218 Palike,32374,1.64,0.15,-9.08,,
1218 Palike,32378,1.62,0.13,-7.81,,
1218 Palike,32381,1.89,0.4,-24.39,,
1218 Palike,32385,1.46,-0.03,2.11,,
1218 Palike,32388,1.63,0.14,-8.32,,
1218 Palike,32390,1.72,0.22,-13.84,,
1218 Palike,32393,1.67,0.17,-10.73,,
1218 Palike,32394,1.82,0.32,-19.95,,
1218 Palike,32395,1.8,0.3,-18.71,,
1218 Palike,32397,1.76,0.26,-16.23,,
1218 Palike,32399,1.63,0.13,-8.21,,
1218 Palike,32402,1.67,0.17,-10.66,,
1218 Palike,32404,1.48,-0.02,1.03,,
1218 Palike,32406,1.46,-0.04,2.27,,
1218 Palike,32408,1.63,0.13,-8.2,,
1218 Palike,32411,1.6,0.1,-6.35,,
1218 Palike,32413,1.71,0.21,-13.12,,
1218 Palike,32415,1.71,0.21,-13.12,,
1218 Palike,32417,1.52,0.02,-1.43,,
1218 Palike,32420,1.64,0.14,-8.81,,
1218 Palike,32422,1.61,0.11,-6.97,,
1218 Palike,32424,1.65,0.15,-9.43,,
1218 Palike,32426,1.52,0.02,-1.43,,
1218 Palike,32429,1.45,-0.05,2.88,,
1218 Palike,32431,1.69,0.19,-11.89,,
1218 Palike,32434,1.57,0.07,-4.5,,
1218 Palike,32435,1.74,0.24,-14.97,,
1218 Palike,32436,1.65,0.15,-9.43,,
1218 Palike,32438,1.9,0.4,-24.81,,
1218 Palike,32440,1.52,0.02,-1.43,,
1218 Palike,32443,1.56,0.06,-3.89,,
1218 Palike,32445,1.63,0.13,-8.2,,
1218 Palike,32447,1.62,0.12,-7.58,,
1218 Palike,32449,1.61,0.11,-6.97,,
1218 Palike,32452,1.69,0.19,-11.89,,
1218 Palike,32454,1.65,0.15,-9.43,,
1218 Palike,32456,1.7,0.2,-12.5,,
1218 Palike,32458,1.72,0.22,-13.73,,
1218 Palike,32461,1.76,0.26,-16.2,,
1218 Palike,32463,1.66,0.16,-10.04,,
1218 Palike,32467,1.44,-0.06,3.5,,
1218 Palike,32470,1.47,-0.03,1.96,,
1218 Palike,32472,1.54,0.04,-2.66,,
1218 Palike,32474,1.55,0.05,-3.27,,
1218 Palike,32476,1.72,0.22,-13.73,,
1218 Palike,32479,1.71,0.21,-13.12,,
1218 Palike,32481,1.68,0.18,-11.27,,
1218 Palike,32485,1.85,0.35,-21.73,,
1218 Palike,32489,1.61,0.11,-6.97,,
1218 Palike,32490,1.65,0.15,-9.43,,
1218 Palike,32494,1.74,0.24,-14.97,,
1218 Palike,32498,1.52,0.02,-1.43,,
1218 Palike,32500,1.5,0,-0.2,,
1218 Palike,32502,1.54,0.04,-2.68,,
1218 Palike,32506,1.31,-0.19,11.43,,
1218 Palike,32507,1.7,0.2,-12.59,,
1218 Palike,32511,1.51,0.02,-0.94,,
1218 Palike,32514,1.74,0.25,-15.13,,
1218 Palike,32516,1.78,0.29,-17.61,,
1218 Palike,32518,1.61,0.12,-7.18,,
1218 Palike,32522,1.59,0.09,-5.68,,
1218 Palike,32526,1.87,0.38,-23.27,,
1218 Palike,32530,1.74,0.25,-15.31,,
1218 Palike,32534,1.72,0.23,-14.13,,
1218 Palike,32538,1.73,0.24,-14.79,,
1218 Palike,32542,1.74,0.25,-15.45,,
1218 Palike,32545,1.72,0.23,-14.26,,
1218 Palike,32549,1.74,0.25,-15.54,,
1218 Palike,32553,1.46,-0.03,1.65,,
1218 Palike,32557,1.43,-0.06,3.45,,
1218 Palike,32561,1.64,0.15,-9.52,,
1218 Palike,32565,1.61,0.13,-7.72,,
1218 Palike,32569,1.48,0,0.23,,
1218 Palike,32573,1.48,0,0.18,,
1218 Palike,32577,1.66,0.18,-10.94,,
1218 Palike,32580,1.61,0.13,-7.9,,
1218 Palike,32584,1.56,0.08,-4.87,,
1218 Palike,32588,1.59,0.11,-6.76,,
1218 Palike,32592,1.65,0.17,-10.5,,
1218 Palike,32596,1.53,0.05,-3.16,,
1218 Palike,32600,1.59,0.11,-6.9,,
1218 Palike,32604,1.3,-0.18,10.88,,
1218 Palike,32607,1.53,0.05,-3.32,,
1218 Palike,32610,1.72,0.24,-15.07,,
1218 Palike,32614,1.69,0.22,-13.29,,
1218 Palike,32616,1.63,0.16,-9.63,,
1218 Palike,32620,1.63,0.16,-9.7,,
1218 Palike,32623,1.55,0.08,-4.82,,
1218 Palike,32626,1.74,0.27,-16.57,,
1218 Palike,32630,1.58,0.11,-6.79,,
1218 Palike,32633,1.69,0.22,-13.61,,
1218 Palike,32636,1.66,0.19,-11.81,,
1218 Palike,32640,1.58,0.11,-6.96,,
1218 Palike,32643,1.68,0.21,-13.16,,
1218 Palike,32646,1.6,0.13,-8.29,,
1218 Palike,32650,1.83,0.37,-22.51,,
1218 Palike,32653,1.87,0.41,-25.02,,
1218 Palike,32657,1.85,0.39,-23.86,,
1218 Palike,32662,1.57,0.11,-6.71,,
1218 Palike,32666,1.7,0.24,-14.78,,
1218 Palike,32671,1.79,0.33,-20.4,,
1218 Palike,32675,1.78,0.32,-19.85,,
1218 Palike,32680,1.54,0.08,-5.17,,
1218 Palike,32684,1.55,0.1,-5.85,,
1218 Palike,32688,1.78,0.33,-20.07,,
1218 Palike,32691,1.5,0.05,-2.89,,
1218 Palike,32695,1.69,0.24,-14.65,,
1218 Palike,32699,1.79,0.34,-20.87,,
1218 Palike,32702,1.65,0.2,-12.3,,
1218 Palike,32706,1.34,-0.11,6.71,,
1218 Palike,32710,1.54,0.09,-5.66,,
1218 Palike,32714,1.37,-0.08,4.74,,
1218 Palike,32722,1.74,0.29,-18.15,,
1218 Palike,32730,1.89,0.45,-27.51,,
1218 Palike,32734,1.88,0.44,-26.95,,
1218 Palike,32738,1.91,0.47,-28.86,,
1218 Palike,32742,1.8,0.36,-22.15,,
1218 Palike,32746,1.58,0.14,-8.68,,
1218 Palike,32750,1.69,0.25,-15.51,,
1218 Palike,32755,1.77,0.33,-20.51,,
1218 Palike,32759,1.6,0.16,-10.11,,
1218 Palike,32763,1.96,0.53,-32.33,,
1218 Palike,32767,1.74,0.31,-18.85,,
1218 Palike,32771,1.67,0.24,-14.6,,
1218 Palike,32775,1.77,0.34,-20.82,,
1218 Palike,32779,1.76,0.33,-20.27,,
1218 Palike,32783,1.73,0.3,-18.48,,
1218 Palike,32787,1.7,0.27,-16.7,,
1218 Palike,32792,1.64,0.21,-13.08,,
1218 Palike,32796,1.73,0.3,-18.68,,
1218 Palike,32800,1.89,0.46,-28.59,,
1218 Palike,32808,1.83,0.41,-24.96,,
1218 Palike,32812,1.73,0.31,-18.84,,
1218 Palike,32816,1.66,0.24,-14.56,,
1218 Palike,32825,1.54,0.12,-7.25,,
1218 Palike,32829,1.54,0.12,-7.28,,
1218 Palike,32835,1.65,0.23,-14.09,,
1218 Palike,32841,1.79,0.37,-22.76,,
1218 Palike,32847,1.86,0.44,-27.11,,
1218 Palike,32852,1.57,0.15,-9.3,,
1218 Palike,32858,1.63,0.21,-13.04,,
1218 Palike,32864,1.58,0.16,-9.86,,
1218 Palike,32867,1.42,0,-0.19,,
1218 Palike,32869,1.69,0.27,-16.82,,
1218 Palike,32873,1.64,0.22,-13.77,,
1218 Palike,32874,1.58,0.16,-10.09,,
1218 Palike,32878,1.77,0.35,-21.81,,
1218 Palike,32882,1.87,0.45,-28,,
1218 Palike,32886,1.86,0.45,-27.41,,
1218 Palike,32891,1.87,0.46,-28.07,,
1218 Palike,32895,1.71,0.3,-18.25,,
1218 Palike,32899,1.71,0.3,-18.28,,
1218 Palike,32903,1.78,0.37,-22.6,,
1218 Palike,32908,1.68,0.27,-16.44,,
1218 Palike,32912,1.59,0.18,-10.91,,
1218 Palike,32915,1.63,0.22,-13.37,,
1218 Palike,32923,1.66,0.25,-15.21,,
1218 Palike,32927,1.68,0.27,-16.44,,
1218 Palike,32931,1.74,0.33,-20.14,,
1218 Palike,32934,1.64,0.23,-13.98,,
1218 Palike,32938,1.68,0.27,-16.44,,
1218 Palike,32942,1.56,0.15,-9.06,,
1218 Palike,32946,1.45,0.04,-2.29,,
1218 Palike,32948,1.4,-0.01,0.79,,
1218 Palike,32954,1.44,0.03,-1.68,,
1218 Palike,32960,1.57,0.16,-9.68,,
1218 Palike,32966,1.41,0,0.17,,
1218 Palike,32972,1.63,0.22,-13.37,,
1218 Palike,32978,1.56,0.15,-9.06,,
1218 Palike,32984,1.49,0.08,-4.75,,
1218 Palike,32990,1.51,0.1,-5.98,,
1218 Palike,32994,1.84,0.43,-26.29,,
1218 Palike,32998,1.66,0.25,-15.21,,
1218 Palike,33002,1.78,0.37,-22.59,,
1218 Palike,33006,1.6,0.19,-11.5,,
1218 Palike,33010,1.68,0.27,-16.41,,
1218 Palike,33014,1.55,0.14,-8.39,,
1218 Palike,33019,1.58,0.17,-10.22,,
1218 Palike,33023,1.44,0.03,-1.59,,
1218 Palike,33027,1.51,0.1,-5.88,,
1218 Palike,33031,1.69,0.28,-16.94,,
1218 Palike,33035,1.64,0.23,-13.85,,
1218 Palike,33039,1.53,0.11,-7.06,,
1218 Palike,33044,1.52,0.1,-6.43,,
1218 Palike,33050,1.4,-0.02,0.98,,
1218 Palike,33055,1.43,0.01,-0.85,,
1218 Palike,33061,1.48,0.06,-3.9,,
1218 Palike,33066,1.51,0.09,-5.73,,
1218 Palike,33071,1.55,0.13,-8.17,,
1218 Palike,33077,1.65,0.23,-14.3,,
1218 Palike,33082,1.57,0.15,-9.36,,
1218 Palike,33088,1.64,0.22,-13.64,,
1218 Palike,33093,1.81,0.39,-24.08,,
1218 Palike,33098,1.68,0.26,-16.06,,
1218 Palike,33102,1.54,0.12,-7.43,,
1218 Palike,33107,1.68,0.26,-16,,
1218 Palike,33112,1.55,0.13,-7.96,,
1218 Palike,33116,1.77,0.35,-21.47,,
1218 Palike,33121,1.6,0.18,-10.97,,
1218 Palike,33125,1.76,0.34,-20.79,,
1218 Palike,33130,1.83,0.41,-25.05,,
1218 Palike,33135,1.75,0.33,-20.09,,
1218 Palike,33139,1.81,0.38,-23.45,,
1218 Palike,33144,1.54,0.12,-7.1,,
1218 Palike,33149,1.69,0.26,-16.29,,
1218 Palike,33153,1.57,0.14,-8.88,,
1218 Palike,33158,1.54,0.11,-6.99,,
1218 Palike,33162,1.79,0.36,-22.35,,
1218 Palike,33167,1.74,0.31,-19.23,,
1218 Palike,33171,1.79,0.36,-22.28,,
1218 Palike,33176,1.63,0.2,-12.39,,
1218 Palike,33180,1.75,0.32,-19.74,,
1218 Palike,33185,1.58,0.15,-9.24,,
1218 Palike,33195,1.73,0.3,-18.4,,
1218 Palike,33204,1.75,0.32,-19.56,,
1218 Palike,33214,1.84,0.41,-25.02,,
1218 Palike,33224,1.77,0.34,-20.63,,
1218 Palike,33230,1.86,0.42,-26.13,,
1218 Palike,33237,1.94,0.5,-30.99,,
1218 Palike,33243,1.83,0.39,-24.18,,
1218 Palike,33250,1.89,0.45,-27.82,,
1218 Palike,33256,1.76,0.32,-19.77,,
1218 Palike,33263,1.69,0.25,-15.41,,
1218 Palike,33269,1.62,0.18,-11.05,,
1218 Palike,33275,1.87,0.43,-26.39,,
1218 Palike,33281,1.89,0.45,-27.58,,
1218 Palike,33287,1.77,0.33,-20.14,,
1218 Palike,33293,1.86,0.42,-25.64,,
1218 Palike,33295,1.77,0.33,-20.08,,
1218 Palike,33299,1.78,0.34,-20.67,,
1218 Palike,33305,1.62,0.17,-10.76,,
1218 Palike,33309,1.65,0.2,-12.55,,
1218 Palike,33313,1.67,0.22,-13.74,,
1218 Palike,33317,1.84,0.39,-24.15,,
1218 Palike,33321,1.85,0.4,-24.72,,
1218 Palike,33325,1.81,0.36,-22.21,,
1218 Palike,33332,1.69,0.24,-14.75,,
1218 Palike,33336,1.66,0.21,-12.86,,
1218 Palike,33340,1.89,0.44,-26.96,,
1218 Palike,33344,1.81,0.36,-21.99,,
1218 Palike,33345,1.87,0.42,-25.67,,
1218 Palike,33348,1.82,0.37,-22.56,,
1218 Palike,33349,1.93,0.48,-29.32,,
1218 Palike,33351,1.88,0.43,-26.22,,
1218 Palike,33353,1.77,0.32,-19.43,,
1218 Palike,33355,1.71,0.26,-15.71,,
1218 Palike,33357,1.8,0.34,-21.23,,
1218 Palike,33359,1.61,0.15,-9.51,,
1218 Palike,33361,1.78,0.32,-19.95,,
1218 Palike,33364,1.9,0.44,-27.3,,
1218 Palike,33368,1.83,0.37,-22.95,,
1218 Palike,33372,1.76,0.3,-18.59,,
1218 Palike,33376,1.52,0.06,-3.78,,
1218 Palike,33380,1.65,0.19,-11.73,,
1218 Palike,33385,1.87,0.41,-25.21,,
1218 Palike,33389,1.67,0.2,-12.55,,
1218 Palike,33393,1.76,0.3,-18.35,,
1218 Palike,33397,1.93,0.47,-28.76,,
1218 Palike,33402,1.76,0.3,-18.23,,
1218 Palike,33406,1.72,0.25,-15.69,,
1218 Palike,33410,1.7,0.23,-14.38,,
1218 Palike,33412,1.8,0.33,-20.49,,
1218 Palike,33414,1.64,0.17,-10.61,,
1218 Palike,33419,1.55,0.08,-4.97,,
1218 Palike,33423,1.67,0.2,-12.28,,
1218 Palike,33428,1.6,0.13,-7.88,,
1218 Palike,33433,1.85,0.38,-23.16,,
1218 Palike,33437,1.89,0.42,-25.55,,
1218 Palike,33442,1.75,0.27,-16.84,,
1218 Palike,33447,1.72,0.24,-14.89,,
1218 Palike,33450,1.74,0.26,-16.06,,
1218 Palike,33453,1.76,0.28,-17.24,,
1218 Palike,33456,1.77,0.29,-17.79,,
1218 Palike,33459,2.01,0.53,-32.51,,
1218 Palike,33463,1.81,0.33,-20.12,,
1218 Palike,33466,2.04,0.56,-34.22,,
1218 Palike,33469,1.94,0.45,-27.7,,
1218 Palike,33472,1.76,0.27,-16.87,,
1218 Palike,33475,2.05,0.56,-34.66,,
1218 Palike,33479,1.96,0.47,-29.04,,
1218 Palike,33484,1.9,0.41,-25.25,,
1218 Palike,33488,1.89,0.4,-24.56,,
1218 Palike,33493,1.71,0.22,-13.38,,
1218 Palike,33496,1.82,0.33,-20.1,,
1218 Palike,33499,1.85,0.36,-21.88,,
1218 Palike,33502,1.98,0.48,-29.81,,
1218 Palike,33506,1.97,0.47,-28.79,,
1218 Palike,33509,2.04,0.54,-33.32,,
1218 Palike,33512,1.91,0.41,-25.25,,
1218 Palike,33515,1.92,0.42,-25.78,,
1218 Palike,33518,2.14,0.64,-39.24,,
1218 Palike,33522,2.02,0.52,-31.76,,
1218 Palike,33525,1.85,0.34,-21.22,,
1218 Palike,33528,2.09,0.58,-35.91,,
1218 Palike,33531,1.9,0.39,-24.14,,
1218 Palike,33534,1.87,0.36,-22.22,,
1218 Palike,33538,1.81,0.29,-18.11,,
1218 Palike,33541,1.83,0.32,-19.57,,
1218 Palike,33545,2.06,0.55,-33.62,,
1218 Palike,33549,2.01,0.49,-30.44,,
1218 Palike,33552,1.83,0.31,-19.29,,
1218 Palike,33556,1.88,0.36,-22.26,,
1218 Palike,33560,1.91,0.39,-24.01,,
1218 Palike,33563,1.86,0.34,-20.85,,
1218 Palike,33567,1.95,0.43,-26.29,,
1218 Palike,33574,1.73,0.2,-12.57,,
1218 Palike,33578,1.89,0.36,-22.31,,
1218 Palike,33582,1.77,0.24,-14.82,,
1218 Palike,33585,1.94,0.41,-25.2,,
1218 Palike,33589,2.03,0.5,-30.64,,
1218 Palike,33593,1.88,0.35,-21.31,,
1218 Palike,33596,2.05,0.51,-31.69,,
1218 Palike,33600,2.03,0.49,-30.36,,
1218 Palike,33604,1.81,0.27,-16.7,,
1218 Palike,33607,1.89,0.35,-21.54,,
1218 Palike,33611,1.95,0.41,-25.12,,
1218 Palike,33615,2,0.46,-28.08,,
1218 Palike,33618,1.98,0.43,-26.77,,
1218 Palike,33622,1.86,0.31,-19.27,,
1218 Palike,33626,1.83,0.28,-17.31,,
1218 Palike,33630,1.8,0.25,-15.35,,
1218 Palike,33633,1.94,0.39,-23.88,,
1218 Palike,33641,1.97,0.41,-25.5,,
1218 Palike,33644,1.8,0.24,-14.95,,
1218 Palike,33648,1.9,0.34,-20.99,,
1218 Palike,33652,1.79,0.23,-14.11,,
1218 Palike,33659,1.48,-0.08,5.17,,
1218 Palike,33663,1.46,-0.11,6.51,,
1218 Palike,33668,1.63,0.06,-3.81,,
1218 Palike,33672,1.56,-0.01,0.62,,
1218 Palike,33676,1.41,-0.16,9.96,,
1218 Palike,33681,1.39,-0.18,11.33,,
1218 Palike,33685,1.44,-0.14,8.37,,
1218 Palike,33689,1.45,-0.13,7.87,,
1218 Palike,33694,1.36,-0.22,13.55,,
1218 Palike,33698,1.39,-0.19,11.82,,
1218 Palike,33702,1.18,-0.4,24.84,,
1218 Palike,33703,1.11,-0.47,29.17,,
1218 Palike,33706,1.2,-0.38,23.69,,
1218 Palike,33710,1.19,-0.4,24.39,,
1218 Palike,33714,1.31,-0.28,17.09,,
1218 Palike,33718,1.34,-0.25,15.32,,
1218 Palike,33722,1.26,-0.33,20.33,,
1218 Palike,33725,1.1,-0.49,30.24,,
1218 Palike,33729,1.22,-0.37,22.93,,
1218 Palike,33733,1.15,-0.44,27.33,,
1218 Palike,33737,1.23,-0.37,22.48,,
1218 Palike,33741,1.21,-0.39,23.8,,
1218 Palike,33745,0.98,-0.62,38.03,,
1218 Palike,33748,1.13,-0.47,28.87,,
1218 Palike,33752,1.01,-0.59,36.33,,
1218 Palike,33756,1.11,-0.49,30.26,,
1218 Palike,33760,1.37,-0.23,14.35,,
1218 Palike,33767,1.23,-0.38,23.11,,
1218 Palike,33769,1.19,-0.42,25.61,,
1218 Palike,33773,1.11,-0.5,30.61,,
1218 Palike,33775,1.28,-0.33,20.19,,
1218 Palike,33780,1.38,-0.23,13.94,,
1218 Palike,33786,1.22,-0.39,24.11,,
1218 Palike,33787,1.48,-0.13,8.13,,
1218 Palike,33791,1.21,-0.4,24.83,,
1218 Palike,33794,1.31,-0.3,18.74,,
1218 Palike,33800,1.2,-0.42,25.63,,
1218 Palike,33807,1.44,-0.18,10.91,,
1218 Palike,33811,1.33,-0.29,17.71,,
1218 Palike,33814,1.1,-0.52,31.88,,
1218 Palike,33821,1.07,-0.55,33.77,,
1218 Palike,33827,1.3,-0.32,19.65,,
1218 Palike,33833,1.25,-0.37,22.77,,
1218 Palike,33841,1.21,-0.41,25.28,,
1218 Palike,33843,1.2,-0.42,25.91,,
1218 Palike,33846,1.38,-0.24,14.85,,
1218 Palike,33852,1.25,-0.37,22.89,,
1218 Palike,33858,1.02,-0.6,37.09,,
1218 Palike,33866,1.38,-0.24,14.98,,
1218 Palike,33874,1.2,-0.42,26.11,,
1218 Palike,33884,1.11,-0.52,31.72,,
1218 Palike,33895,1.22,-0.41,25.02,,
1218 Palike,33905,1.13,-0.5,30.58,,
1218 Palike,33915,1.04,-0.59,36.09,,
1218 Palike,33928,0.8,-0.83,50.82,,
1218 Palike,33946,0.9,-0.73,44.62,,
1218 Palike,34174,0.3,-1.33,53.56,,
1218 Palike,34222,0.76,-0.87,25.39,,
1218 Palike,34250,0.89,-0.74,17.42,,
1218 Palike,34295,0.14,-1.49,63.63,,
1218 Palike,34316,0.84,-0.79,48.5,,
1218 Palike,34324,0.93,-0.7,42.93,,
1218 Palike,34398,0.76,-0.86,53.11,,
1218 Palike,34429,0.85,-0.77,47.22,,
1218 Palike,34509,0.85,-0.75,46.27,,
1218 Palike,34531,0.69,-0.91,55.8,,
1218 Palike,34572,0.78,-0.81,49.68,,
1218 Palike,34608,0.91,-0.67,41.26,,
1218 Palike,34749,1.04,-0.54,33.53,,
1218 Palike,34765,0.74,-0.85,52.16,,
1218 Palike,34784,0.91,-0.68,41.89,,
1218 Palike,34967,0.86,-0.8,49.11,,
1218 Palike,34985,0.94,-0.73,44.63,,
1218 Palike,35112,0.98,-0.71,43.93,,
1218 Palike,35177,0.93,-0.76,46.83,,
1218 Palike,35296,0.95,-0.71,43.68,,
1218 Palike,35324,0.89,-0.76,46.89,,
1218 Palike,35343,0.97,-0.67,41.1,,
1218 Palike,35375,0.88,-0.74,45.68,,
1218 Palike,35411,0.83,-0.77,47.63,,
1218 Palike,35454,0.91,-0.67,41.21,,
1218 Palike,35863,0.95,-0.45,27.49,,
1218 Palike,36051,0.69,-0.69,42.73,,
1218 Palike,36138,0.85,-0.53,32.63,,
1218 Palike,36225,0.91,-0.47,28.79,,
1218 Palike,36340,0.96,-0.4,24.5,,
1218 Palike,36399,0.97,-0.38,23.12,,
1218 Palike,36692,0.95,-0.36,22.4,,
1218 Palike,36813,0.98,-0.35,21.78,,
1218 Palike,37035,1.01,-0.37,23,,
1218 Palike,37091,1.12,-0.28,17.1,,
1218 Palike,37277,0.93,-0.53,32.56,,
1218 Palike,37485,1.19,-0.29,17.79,,
1218 Palike,37558,0.89,-0.56,34.68,,
1218 Palike,37630,0.94,-0.48,29.35,,
1218 Palike,37738,0.92,-0.43,26.64,,
1218 Palike,37971,0.86,-0.41,25.25,,
1218 Palike,38092,0.92,-0.34,21.22,,
1218 Palike,38212,0.71,-0.56,34.69,,
1218 Palike,38329,0.72,-0.6,36.73,,
1218 Palike,38337,0.76,-0.55,34.13,,
1218 Palike,38437,0.65,-0.7,42.96,,
1218 Palike,38445,1.03,-0.32,19.72,,
1218 Palike,38460,0.92,-0.43,26.76,,
1218 Palike,38513,1.19,-0.18,10.92,,
1218 Palike,38576,0.73,-0.64,39.47,,
1218 Palike,38636,0.78,-0.58,35.93,,
1218 Palike,38689,0.84,-0.51,31.41,,
1218 Palike,38736,0.68,-0.65,40.16,,
1218 Palike,38790,0.82,-0.49,30.14,,
1218 Palike,38791,0.94,-0.37,22.73,,
1218 Palike,38860,0.62,-0.66,40.56,,
1218 Palike,39010,0.69,-0.53,32.53,,
1218 Palike,39107,0.7,-0.49,30.22,,
1218 Palike,39109,0.56,-0.63,38.81,,
1218 Palike,39138,0.79,-0.4,24.36,,
1218 Palike,39242,0.55,-0.62,38.1,,
1218 Palike,39280,0.53,-0.63,38.99,,
1218 Palike,39285,0.57,-0.59,36.48,,
1218 Palike,39315,0.62,-0.54,33.16,,
1218 Palike,39368,0.47,-0.68,41.98,,
1218 Palike,39425,0.42,-0.72,44.55,,
1218 Palike,39597,0.52,-0.6,36.86,,
1218 Palike,39659,0.52,-0.6,36.69,,
1218 Palike,39726,0.69,-0.43,26.15,,
1218 Palike,39782,0.39,-0.73,44.69,,
1218 Palike,39854,0.19,-0.93,57.3,,
1218 Palike,40279,0.18,-0.92,56.37,,
1218 Palike,40324,0.28,-0.81,49.97,,
1218 Palike,40366,0.04,-1.05,64.57,,
1218 Palike,40403,0.28,-0.81,49.63,,
1218 Palike,40432,0.12,-0.96,59.06,,
1218 Palike,40525,0.61,-0.44,27.13,,
1218 Palike,40589,0.71,-0.31,18.91,,
1218 Palike,40714,0.67,-0.26,16.19,,
1218 Palike,40718,0.67,-0.26,16.03,,
1218 Palike,40757,0.76,-0.15,8.93,,
1218 Palike,40792,0.68,-0.2,12.45,,
1218 Palike,40813,0.89,0.02,-1.1,,
1218 Palike,40813,0.79,-0.08,5.05,,
1218 Palike,40833,0.85,-0.01,0.9,,
1218 Palike,40854,0.66,-0.2,12.1,,
1218 Palike,40855,0.66,-0.2,12.08,,
1218 Palike,40886,0.26,-0.58,35.97,,
1218 Palike,40887,0.46,-0.38,23.64,,
1218 Palike,40912,0.45,-0.39,23.97,,
1218 Palike,40944,0.5,-0.34,20.93,,
1218 Palike,40993,0.43,-0.41,25.3,,
1218 Palike,41035,0.56,-0.29,17.9,,
1218 Palike,41065,0.59,-0.27,16.56,,
1218 Palike,41085,0.43,-0.43,26.74,,
1218 Palike,41106,0.53,-0.34,20.98,,
1218 Palike,41125,0.47,-0.41,25.11,,
1218 Palike,41146,0.65,-0.24,14.53,,
1218 Palike,41168,0.68,-0.21,13.19,,
1218 Palike,41187,0.36,-0.54,33.33,,
1218 Palike,41206,0.51,-0.4,24.55,,
1218 Palike,41207,0.5,-0.41,25.19,,
1218 Palike,41226,0.62,-0.3,18.27,,
1218 Palike,41262,0.31,-0.62,38.23,,
1218 Palike,41281,0.52,-0.42,25.77,,
1218 Palike,41283,0.73,-0.21,12.9,,
1218 Palike,41304,0.55,-0.4,24.47,,
1218 Palike,41322,0.45,-0.5,30.95,,
1218 Palike,41323,0.45,-0.5,30.96,,
1218 Palike,41341,0.57,-0.39,23.9,,
1218 Palike,41344,0.51,-0.45,27.65,,
1218 Palike,41363,0.4,-0.56,34.76,,
1218 Palike,41364,0.41,-0.56,34.17,,
1209 Dawber,41410.75,0.7,-0.28,16.99,,
1209 Dawber,41441.69,0.7,-0.29,17.63,,
1209 Dawber,41472.64,0.52,-0.47,28.93,,
1209 Dawber,41503.58,0.55,-0.44,27.24,,
1209 Dawber,41534.53,0.48,-0.51,31.24,,
1209 Dawber,41565.47,0.52,-0.46,28.5,,
1209 Dawber,41596.42,0.48,-0.51,31.38,,
1209 Dawber,41627.36,0.58,-0.4,24.48,,
1209 Dawber,41658.31,0.47,-0.5,30.85,,
1209 Dawber,41689.25,0.52,-0.45,27.62,,
1209 Dawber,41720.2,0.31,-0.65,39.89,,
1209 Dawber,41782.08,0.43,-0.5,30.59,,
1209 Dawber,41813.03,0.38,-0.54,33.02,,
1209 Dawber,41843.97,0.33,-0.58,35.45,,
1209 Dawber,41874.92,0.37,-0.52,31.85,,
1209 Dawber,41905.86,0.32,-0.56,34.17,,
1209 Dawber,41936.81,0.25,-0.62,37.87,,
1209 Dawber,41967.75,0.25,-0.61,37.5,,
1209 Dawber,41998.7,0.29,-0.55,33.99,,
1209 Dawber,42029.64,0.24,-0.6,36.94,,
1209 Dawber,42060.59,0.51,-0.33,20.01,,
1209 Dawber,42091.53,0.42,-0.42,25.76,,
1209 Dawber,42122.48,0.25,-0.58,35.96,,
1209 Dawber,42184.36,0.24,-0.61,37.66,,
1209 Dawber,42215.31,0.28,-0.58,35.43,,
1209 Dawber,42246.25,0.17,-0.7,43.21,,
1209 Dawber,42277.2,0.2,-0.69,42.17,,
1209 Dawber,42308.14,0.3,-0.59,36.61,,
1209 Dawber,42431.92,0.45,-0.5,30.98,,
1209 Dawber,42462.87,0.41,-0.55,33.62,,
1209 Dawber,42493.81,0.25,-0.72,44.15,,
1209 Dawber,42521.66,0.25,-0.73,44.63,,
1209 Dawber,42548.74,0.27,-0.7,43.09,,
1209 Dawber,42602.89,0.45,-0.53,32.65,,
1209 Dawber,42604.2,0.21,-0.77,47.25,,
1209 Dawber,42655.95,0.6,-0.37,22.69,,
1209 Dawber,42657.04,0.18,-0.79,48.65,,
1209 Dawber,42707.7,0.43,-0.53,32.66,,
1209 Dawber,42781.59,0.51,-0.44,26.78,,
1209 Dawber,42808.66,0.62,-0.32,19.94,,
1209 Dawber,42835.74,0.65,-0.29,17.56,,
1209 Dawber,42862.82,0.62,-0.32,19.46,,
1209 Dawber,42889.89,0.62,-0.32,19.48,,
